"---"
"Dataset: Underlying Cause of Death, 2018-2021, Single Race"
"Query Parameters:"
"Title: trafficdeaths10yrs"
"ICD-10 Codes: V01-V99 (Transport accidents)"
"Group By: Cause of death; Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd-expanded.html for more information."
"---"
"Query Date: Mar 8, 2023 7:13:30 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2021 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"2018-2021, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10-expanded.html on Mar 8, 2023 7:13:30 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Unreliable."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Not Stated."
"4. The population figures for year 2021 are single-race estimates of the July 1 resident population, from the Vintage 2021"
"postcensal series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates"
"of the July 1 resident population, from the Vintage 2020 postcensal series released by the Census Bureau on July 27, 2021. The"
"population figures for year 2019 are single-race estimates of the July 1 resident population, from the Vintage 2019 postcensal"
"series released by the Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the"
"July 1 resident population, from the Vintage 2018 postcensal series released by the Census Bureau on June 20, 2019."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Age"
"Group."
"6. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Caution should be used in interpreting these data. More"
"information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
"7. On March 11, 2021, the 2019 mortality data on CDC WONDER was updated with the 2019 mortality data updated by NCHS on March 4,"
"2021 to include corrected information for residents of Texas affecting 5 records previously coded to cause code *U01.4,"
"Terrorism involving firearms (homicide). The underlying and multiple cause of death codes for 5 records were corrected in the"
"2019 data. Underlying and multiple cause of death codes for those 5 records were recoded to Assault (homicide) by other and"
"unspecified firearm discharge, ICD-10 code X95. The corrected final death records replaces the data released on December 22,"
"2020."
"8. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#ICD-10 Changes."
"Notes"	"Cause of death"	"Cause of death Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	"45-54 years"	"45-54"	128	163561170	0.1
	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	"55-64 years"	"55-64"	189	169927914	0.1
	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	"65-74 years"	"65-74"	117	128191269	0.1
	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	"75-84 years"	"75-84"	48	64021868	0.1
	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	"85+ years"	"85+"	11	25783637	Unreliable
	"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident"	"V20.4"	"15-24 years"	"15-24"	11	171302657	Unreliable
	"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident"	"V20.4"	"25-34 years"	"25-34"	33	183202846	0.0
	"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident"	"V20.4"	"35-44 years"	"35-44"	37	168477078	0.0
	"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident"	"V20.4"	"45-54 years"	"45-54"	59	163561170	0.0
	"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident"	"V20.4"	"55-64 years"	"55-64"	87	169927914	0.1
	"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident"	"V20.4"	"65-74 years"	"65-74"	36	128191269	0.0
	"Motorcycle rider injured in collision with pedestrian or animal, passenger injured in traffic accident"	"V20.5"	"55-64 years"	"55-64"	10	169927914	Unreliable
	"Motorcycle rider injured in collision with pedestrian or animal, unspecified motorcycle rider injured in traffic accident"	"V20.9"	"65-74 years"	"65-74"	11	128191269	Unreliable
	"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident"	"V22.4"	"15-24 years"	"15-24"	24	171302657	0.0
	"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident"	"V22.4"	"25-34 years"	"25-34"	26	183202846	0.0
	"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident"	"V22.4"	"35-44 years"	"35-44"	19	168477078	Unreliable
	"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident"	"V22.4"	"45-54 years"	"45-54"	20	163561170	0.0
	"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident"	"V22.4"	"55-64 years"	"55-64"	32	169927914	0.0
	"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident"	"V22.4"	"65-74 years"	"65-74"	21	128191269	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	"15-24 years"	"15-24"	618	171302657	0.4
	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	"25-34 years"	"25-34"	926	183202846	0.5
	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	"35-44 years"	"35-44"	615	168477078	0.4
	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	"45-54 years"	"45-54"	599	163561170	0.4
	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	"55-64 years"	"55-64"	592	169927914	0.3
	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	"65-74 years"	"65-74"	254	128191269	0.2
	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	"75-84 years"	"75-84"	53	64021868	0.1
	"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V23.5"	"15-24 years"	"15-24"	34	171302657	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V23.5"	"25-34 years"	"25-34"	40	183202846	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V23.5"	"35-44 years"	"35-44"	35	168477078	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V23.5"	"45-54 years"	"45-54"	53	163561170	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V23.5"	"55-64 years"	"55-64"	26	169927914	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V23.5"	"65-74 years"	"65-74"	15	128191269	Unreliable
	"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident"	"V23.9"	"15-24 years"	"15-24"	23	171302657	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident"	"V23.9"	"25-34 years"	"25-34"	39	183202846	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident"	"V23.9"	"35-44 years"	"35-44"	26	168477078	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident"	"V23.9"	"45-54 years"	"45-54"	27	163561170	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident"	"V23.9"	"55-64 years"	"55-64"	25	169927914	0.0
	"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident"	"V23.9"	"65-74 years"	"65-74"	19	128191269	Unreliable
	"Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V24.4"	"15-24 years"	"15-24"	65	171302657	0.0
	"Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V24.4"	"25-34 years"	"25-34"	96	183202846	0.1
	"Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V24.4"	"35-44 years"	"35-44"	64	168477078	0.0
	"Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V24.4"	"45-54 years"	"45-54"	62	163561170	0.0
	"Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V24.4"	"55-64 years"	"55-64"	61	169927914	0.0
	"Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V24.4"	"65-74 years"	"65-74"	36	128191269	0.0
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic accident"	"V27.0"	"25-34 years"	"25-34"	10	183202846	Unreliable
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	"15-24 years"	"15-24"	309	171302657	0.2
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	"25-34 years"	"25-34"	572	183202846	0.3
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	"35-44 years"	"35-44"	444	168477078	0.3
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	"45-54 years"	"45-54"	414	163561170	0.3
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	"55-64 years"	"55-64"	377	169927914	0.2
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	"65-74 years"	"65-74"	142	128191269	0.1
	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	"75-84 years"	"75-84"	41	64021868	0.1
	"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V27.5"	"15-24 years"	"15-24"	15	171302657	Unreliable
	"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V27.5"	"25-34 years"	"25-34"	18	183202846	Unreliable
	"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V27.5"	"35-44 years"	"35-44"	17	168477078	Unreliable
	"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V27.5"	"45-54 years"	"45-54"	20	163561170	0.0
	"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V27.5"	"55-64 years"	"55-64"	19	169927914	Unreliable
	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	"15-24 years"	"15-24"	19	171302657	Unreliable
	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	"25-34 years"	"25-34"	42	183202846	0.0
	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	"35-44 years"	"35-44"	34	168477078	0.0
	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	"45-54 years"	"45-54"	35	163561170	0.0
	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	"55-64 years"	"55-64"	20	169927914	0.0
	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	"65-74 years"	"65-74"	19	128191269	Unreliable
	"Motorcycle rider injured in noncollision transport accident, driver injured in nontraffic accident"	"V28.0"	"55-64 years"	"55-64"	13	169927914	Unreliable
	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	"15-24 years"	"15-24"	131	171302657	0.1
	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	"25-34 years"	"25-34"	351	183202846	0.2
	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	"35-44 years"	"35-44"	283	168477078	0.2
	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	"45-54 years"	"45-54"	367	163561170	0.2
	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	"55-64 years"	"55-64"	407	169927914	0.2
	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	"65-74 years"	"65-74"	197	128191269	0.2
	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	"75-84 years"	"75-84"	45	64021868	0.1
	"Motorcycle rider injured in noncollision transport accident, passenger injured in traffic accident"	"V28.5"	"15-24 years"	"15-24"	11	171302657	Unreliable
	"Motorcycle rider injured in noncollision transport accident, passenger injured in traffic accident"	"V28.5"	"25-34 years"	"25-34"	36	183202846	0.0
	"Motorcycle rider injured in noncollision transport accident, passenger injured in traffic accident"	"V28.5"	"35-44 years"	"35-44"	23	168477078	0.0
	"Motorcycle rider injured in noncollision transport accident, passenger injured in traffic accident"	"V28.5"	"45-54 years"	"45-54"	59	163561170	0.0
	"Motorcycle rider injured in noncollision transport accident, passenger injured in traffic accident"	"V28.5"	"55-64 years"	"55-64"	32	169927914	0.0
	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	"15-24 years"	"15-24"	13	171302657	Unreliable
	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	"25-34 years"	"25-34"	32	183202846	0.0
	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	"35-44 years"	"35-44"	26	168477078	0.0
	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	"45-54 years"	"45-54"	21	163561170	0.0
	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	"55-64 years"	"55-64"	30	169927914	0.0
	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	"65-74 years"	"65-74"	20	128191269	0.0
	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	"75-84 years"	"75-84"	16	64021868	Unreliable
	"Driver injured in collision with other and unspecified motor vehicles in nontraffic accident"	"V29.0"	"25-34 years"	"25-34"	13	183202846	Unreliable
	"Driver injured in collision with other and unspecified motor vehicles in nontraffic accident"	"V29.0"	"55-64 years"	"55-64"	11	169927914	Unreliable
	"Motorcycle rider [any] injured in unspecified nontraffic accident"	"V29.3"	"15-24 years"	"15-24"	12	171302657	Unreliable
	"Motorcycle rider [any] injured in unspecified nontraffic accident"	"V29.3"	"35-44 years"	"35-44"	15	168477078	Unreliable
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"5-14 years"	"5-14"	14	164800798	Unreliable
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"15-24 years"	"15-24"	698	171302657	0.4
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"25-34 years"	"25-34"	1208	183202846	0.7
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"35-44 years"	"35-44"	829	168477078	0.5
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"45-54 years"	"45-54"	778	163561170	0.5
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"55-64 years"	"55-64"	778	169927914	0.5
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"65-74 years"	"65-74"	370	128191269	0.3
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"75-84 years"	"75-84"	91	64021868	0.1
	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	"85+ years"	"85+"	13	25783637	Unreliable
	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	"5-14 years"	"5-14"	11	164800798	Unreliable
	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	"15-24 years"	"15-24"	54	171302657	0.0
	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	"25-34 years"	"25-34"	56	183202846	0.0
	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	"35-44 years"	"35-44"	57	168477078	0.0
	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	"45-54 years"	"45-54"	60	163561170	0.0
	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	"55-64 years"	"55-64"	51	169927914	0.0
	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	"65-74 years"	"65-74"	30	128191269	0.0
	"Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.6"	"15-24 years"	"15-24"	21	171302657	0.0
	"Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.6"	"25-34 years"	"25-34"	38	183202846	0.0
	"Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.6"	"35-44 years"	"35-44"	23	168477078	0.0
	"Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.6"	"45-54 years"	"45-54"	33	163561170	0.0
	"Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.6"	"55-64 years"	"55-64"	41	169927914	0.0
	"Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.6"	"65-74 years"	"65-74"	10	128191269	Unreliable
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"5-14 years"	"5-14"	11	164800798	Unreliable
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"15-24 years"	"15-24"	635	171302657	0.4
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"25-34 years"	"25-34"	1129	183202846	0.6
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"35-44 years"	"35-44"	861	168477078	0.5
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"45-54 years"	"45-54"	1032	163561170	0.6
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"55-64 years"	"55-64"	935	169927914	0.6
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"65-74 years"	"65-74"	476	128191269	0.4
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"75-84 years"	"75-84"	112	64021868	0.2
	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	"85+ years"	"85+"	13	25783637	Unreliable
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"15-24 years"	"15-24"	1095	171302657	0.6
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"25-34 years"	"25-34"	1253	183202846	0.7
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"35-44 years"	"35-44"	868	168477078	0.5
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"45-54 years"	"45-54"	873	163561170	0.5
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"55-64 years"	"55-64"	982	169927914	0.6
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"65-74 years"	"65-74"	756	128191269	0.6
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"75-84 years"	"75-84"	678	64021868	1.1
	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	"85+ years"	"85+"	383	25783637	1.5
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"< 1 year"	"1"	38	14930763	0.3
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"1-4 years"	"1-4"	94	62584825	0.2
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"5-14 years"	"5-14"	228	164800798	0.1
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"15-24 years"	"15-24"	620	171302657	0.4
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"25-34 years"	"25-34"	350	183202846	0.2
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"35-44 years"	"35-44"	222	168477078	0.1
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"45-54 years"	"45-54"	180	163561170	0.1
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"55-64 years"	"55-64"	229	169927914	0.1
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"65-74 years"	"65-74"	234	128191269	0.2
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"75-84 years"	"75-84"	266	64021868	0.4
	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	"85+ years"	"85+"	191	25783637	0.7
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"5-14 years"	"5-14"	14	164800798	Unreliable
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"15-24 years"	"15-24"	76	171302657	0.0
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"25-34 years"	"25-34"	88	183202846	0.0
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"35-44 years"	"35-44"	50	168477078	0.0
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"45-54 years"	"45-54"	60	163561170	0.0
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"55-64 years"	"55-64"	58	169927914	0.0
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"65-74 years"	"65-74"	33	128191269	0.0
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"75-84 years"	"75-84"	33	64021868	0.1
	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	"85+ years"	"85+"	23	25783637	0.1
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"15-24 years"	"15-24"	240	171302657	0.1
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"25-34 years"	"25-34"	275	183202846	0.2
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"35-44 years"	"35-44"	214	168477078	0.1
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"45-54 years"	"45-54"	163	163561170	0.1
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"55-64 years"	"55-64"	162	169927914	0.1
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"65-74 years"	"65-74"	121	128191269	0.1
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"75-84 years"	"75-84"	105	64021868	0.2
	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	"85+ years"	"85+"	41	25783637	0.2
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"1-4 years"	"1-4"	26	62584825	0.0
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"5-14 years"	"5-14"	43	164800798	0.0
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"15-24 years"	"15-24"	95	171302657	0.1
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"25-34 years"	"25-34"	62	183202846	0.0
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"35-44 years"	"35-44"	43	168477078	0.0
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"45-54 years"	"45-54"	30	163561170	0.0
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"55-64 years"	"55-64"	42	169927914	0.0
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"65-74 years"	"65-74"	19	128191269	Unreliable
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"75-84 years"	"75-84"	29	64021868	0.0
	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	"85+ years"	"85+"	14	25783637	Unreliable
	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	"15-24 years"	"15-24"	10	171302657	Unreliable
	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	"25-34 years"	"25-34"	16	183202846	Unreliable
	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	"35-44 years"	"35-44"	13	168477078	Unreliable
	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	"45-54 years"	"45-54"	10	163561170	Unreliable
	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	"55-64 years"	"55-64"	12	169927914	Unreliable
	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	"65-74 years"	"65-74"	12	128191269	Unreliable
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"15-24 years"	"15-24"	977	171302657	0.6
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"25-34 years"	"25-34"	1062	183202846	0.6
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"35-44 years"	"35-44"	643	168477078	0.4
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"45-54 years"	"45-54"	504	163561170	0.3
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"55-64 years"	"55-64"	439	169927914	0.3
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"65-74 years"	"65-74"	333	128191269	0.3
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"75-84 years"	"75-84"	247	64021868	0.4
	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	"85+ years"	"85+"	116	25783637	0.4
